Date	Plot	Section	Buds	Flowers	Senescent	Larvae	Eaten	Field_remarks	General_remarks
2016-07-27	Dry6	B	0	3	37	0	0	No remarks	No remarks
2016-07-27	Dry6	C	0	2	34	0	0	No remarks	No remarks
2016-07-27	Dry6	D	0	5	19	0	0	No remarks	No remarks
2016-08-03	Dry2	A	0	0	11	0	0	No remarks	No remarks
2016-08-03	Dry2	B	0	0	15	0	0	No remarks	No remarks
2016-08-03	Dry2	C	0	0	14	0	0	No remarks	No remarks
2016-08-03	Dry2	D	0	0	23	0	0	No remarks	No remarks
2016-08-03	Dry6	A	0	0	29	0	0	Finished	No remarks
2016-08-03	Dry6	B	0	0	23	0	0	Finished	No remarks
2016-08-03	Dry6	C	0	0	28	0	0	Finished	No remarks
2016-08-03	Dry6	D	0	0	20	0	0	Finished	No remarks
2016-08-09	Dry2	A	0	0	14	0	0	With strings	No remarks
2016-08-09	Dry2	B	0	0	14	0	0	With strings	No remarks
2016-08-09	Dry2	C	0	0	13	0	0	With strings	No remarks
2016-08-09	Dry2	D	0	0	28	0	0	With strings	No remarks
2017-05-25	Dry1	A	0	0	0	0	0	No remarks	No remarks
2017-05-25	Dry1	B	0	0	0	0	0	No remarks	No remarks
2017-05-25	Dry1	C	0	0	0	0	0	No remarks	No remarks
2017-05-25	Dry1	D	0	0	0	0	0	No remarks	No remarks
2017-06-01	Dry1	A	0	0	0	0	0	No remarks	No remarks
2017-06-01	Dry1	B	0	0	0	0	0	No remarks	No remarks
2017-06-01	Dry1	C	0	0	0	0	0	No remarks	No remarks
2017-06-01	Dry1	D	0	0	0	0	0	No remarks	No remarks
2017-06-08	Dry1	A	6	0	0	0	0	No remarks	No remarks
2017-06-08	Dry1	B	1	0	0	0	0	No remarks	No remarks
2017-06-08	Dry1	C	4	0	0	0	0	No remarks	No remarks
2017-06-08	Dry1	D	2	0	0	0	0	No remarks	No remarks
2017-06-08	Dry4	A	0	0	0	0	0	No remarks	No remarks
2017-06-08	Dry4	B	0	0	0	0	0	No remarks	No remarks
2017-06-08	Dry4	C	0	0	0	0	0	No remarks	No remarks
2017-06-08	Dry4	D	0	0	0	0	0	No remarks	No remarks
2017-06-08	Dry5	A	0	0	0	0	0	No remarks	No remarks
2017-06-08	Dry5	B	0	0	0	0	0	No remarks	No remarks
2017-06-08	Dry5	C	0	0	0	0	0	No remarks	No remarks
2017-06-08	Dry5	D	0	0	0	0	0	No remarks	No remarks
2017-06-16	Dry1	A	50	0	0	0	0	No remarks	No remarks
2017-06-16	Dry1	B	42	0	0	0	0	No remarks	No remarks
2017-06-16	Dry1	C	50	0	0	0	0	No remarks	No remarks
2017-06-16	Dry1	D	34	0	0	0	0	No remarks	No remarks
2017-06-16	Dry3	A	0	0	0	0	0	No remarks	No remarks
2017-06-16	Dry3	B	0	0	0	0	0	No remarks	No remarks
2017-06-16	Dry3	C	0	0	0	0	0	No remarks	No remarks
2017-06-16	Dry3	D	0	0	0	0	0	No remarks	No remarks
2017-06-16	Dry4	A	7	0	0	0	0	No remarks	No remarks
2017-06-16	Dry4	B	7	0	0	0	0	No remarks	No remarks
2017-06-16	Dry4	C	3	0	0	0	0	No remarks	No remarks
2017-06-16	Dry4	D	10	0	0	0	0	No remarks	No remarks
2017-06-16	Dry5	A	0	0	0	0	0	No remarks	No remarks
2017-06-16	Dry5	B	1	0	0	0	0	No remarks	No remarks
2017-06-16	Dry5	C	4	0	0	0	0	No remarks	No remarks
2017-06-16	Dry5	D	0	0	0	0	0	No remarks	No remarks
2017-06-22	Dry1	A	11	43	0	0	0	No remarks	No remarks
2017-06-22	Dry1	B	20	40	0	0	0	No remarks	No remarks
2017-06-22	Dry1	C	45	20	0	0	0	No remarks	No remarks
2017-06-22	Dry1	D	32	30	0	0	0	No remarks	No remarks
2017-06-22	Dry3	A	16	0	0	0	0	No remarks	No remarks
2017-06-22	Dry3	B	3	0	0	0	0	No remarks	No remarks
2017-06-22	Dry3	C	9	0	0	0	0	No remarks	No remarks
2017-06-22	Dry3	D	13	0	0	0	0	No remarks	No remarks
2017-06-22	Dry4	A	31	2	0	0	0	No remarks	No remarks
2017-06-22	Dry4	B	25	8	0	0	0	No remarks	No remarks
2017-06-22	Dry4	C	15	2	0	0	0	No remarks	No remarks
2017-06-22	Dry4	D	35	1	0	0	0	No remarks	No remarks
2017-06-22	Dry5	A	19	0	0	0	0	No remarks	No remarks
2017-06-22	Dry5	B	55	0	0	0	0	No remarks	No remarks
2017-06-22	Dry5	C	43	0	0	0	0	No remarks	No remarks
2017-06-22	Dry5	D	25	0	0	0	0	No remarks	No remarks
2017-06-29	Dry1	A	0	52	2	0	0	No remarks	No remarks
2017-06-29	Dry1	B	1	52	1	0	0	No remarks	No remarks
2017-06-29	Dry1	C	8	46	0	0	0	No remarks	No remarks
2017-06-29	Dry1	D	3	56	0	0	0	No remarks	No remarks
2017-06-29	Dry3	A	50	0	0	0	0	No remarks	No remarks
2017-06-29	Dry3	B	50	0	0	0	0	No remarks	No remarks
2017-06-29	Dry3	C	52	0	0	0	0	No remarks	No remarks
2017-06-29	Dry3	D	42	0	0	0	0	No remarks	No remarks
2017-06-29	Dry4	A	18	32	0	0	0	No remarks	No remarks
2017-06-29	Dry4	B	18	36	0	0	0	No remarks	No remarks
2017-06-29	Dry4	C	7	25	0	0	0	No remarks	No remarks
2017-06-29	Dry4	D	16	42	0	1	3	No remarks	No remarks
2017-06-29	Dry5	A	47	18	0	0	0	No remarks	No remarks
2017-06-29	Dry5	B	19	40	0	0	0	No remarks	No remarks
2017-06-29	Dry5	C	26	25	0	0	0	No remarks	No remarks
2017-06-29	Dry5	D	39	20	0	0	0	No remarks	No remarks
2017-07-06	Dry1	A	0	44	7	0	0	No remarks	No remarks
2017-07-06	Dry1	B	0	50	0	0	0	No remarks	No remarks
2017-07-06	Dry1	C	0	52	6	0	0	No remarks	No remarks
2017-07-06	Dry1	D	0	57	0	0	0	No remarks	No remarks
2017-07-06	Dry2	A	0	0	0	0	0	No remarks	No remarks
2017-07-06	Dry2	B	0	0	0	0	0	No remarks	No remarks
2017-07-06	Dry2	C	0	0	0	0	0	No remarks	No remarks
2017-07-06	Dry2	D	0	0	0	0	0	No remarks	No remarks
2017-07-06	Dry3	A	37	18	0	0	0	No remarks	No remarks
2017-07-06	Dry3	B	34	22	0	0	0	No remarks	No remarks
2017-07-06	Dry3	C	36	25	0	0	0	No remarks	No remarks
2017-07-06	Dry3	D	28	26	0	0	0	No remarks	No remarks
2017-07-06	Dry4	A	0	52	0	0	0	No remarks	No remarks
2017-07-06	Dry4	B	7	46	0	0	0	No remarks	No remarks
2017-07-06	Dry4	C	1	51	0	0	0	No remarks	No remarks
2017-07-06	Dry4	D	5	48	0	0	8	No remarks	No remarks
2017-07-06	Dry5	A	8	47	0	0	0	No remarks	No remarks
2017-07-06	Dry5	B	0	56	0	0	0	No remarks	No remarks
2017-07-06	Dry5	C	1	50	0	0	1	No remarks	No remarks
2017-07-06	Dry5	D	10	47	0	0	0	No remarks	No remarks
2017-07-06	Dry6	A	0	0	0	0	0	No remarks	No remarks
2017-07-06	Dry6	B	0	0	0	0	0	No remarks	No remarks
2017-07-06	Dry6	C	0	0	0	0	0	No remarks	No remarks
2017-07-06	Dry6	D	0	0	0	0	0	No remarks	No remarks
2017-07-13	Dry1	A	0	17	35	0	0	No remarks	No remarks
2017-07-13	Dry1	B	0	27	34	0	0	No remarks	No remarks
2017-07-13	Dry1	C	0	29	24	0	0	No remarks	No remarks
2017-07-13	Dry1	D	0	28	27	0	0	No remarks	No remarks
2017-07-13	Dry2	A	0	0	0	0	0	No remarks	No remarks
2017-07-13	Dry2	B	0	0	0	0	0	No remarks	No remarks
2017-07-13	Dry2	C	0	0	0	0	0	No remarks	No remarks
2017-07-13	Dry2	D	2	0	0	0	0	No remarks	No remarks
2017-07-13	Dry3	A	0	42	14	0	0	No remarks	No remarks
2017-07-13	Dry3	B	2	60	41	0	0	No remarks	No remarks
2017-07-13	Dry3	C	1	65	62	0	0	No remarks	No remarks
2017-07-13	Dry3	D	1	25	32	0	0	No remarks	No remarks
2017-07-13	Dry4	A	0	53	0	0	0	No remarks	No remarks
2017-07-13	Dry4	B	0	52	2	0	0	No remarks	No remarks
2017-07-13	Dry4	C	0	50	1	0	0	No remarks	No remarks
2017-07-13	Dry4	D	0	58	2	1	2	No remarks	No remarks
2017-07-13	Dry5	A	0	55	0	0	0	No remarks	No remarks
2017-07-13	Dry5	B	0	52	0	1	3	No remarks	No remarks
2017-07-13	Dry5	C	0	53	0	0	1	No remarks	No remarks
2017-07-13	Dry5	D	0	57	0	0	1	No remarks	No remarks
2017-07-13	Dry6	A	27	0	0	0	0	No remarks	No remarks
2017-07-13	Dry6	B	0	0	0	0	0	No remarks	No remarks
2017-07-13	Dry6	C	1	0	0	0	0	No remarks	No remarks
2017-07-13	Dry6	D	4	0	0	0	0	No remarks	No remarks
2017-07-20	Dry1	A	0	0	50	0	0	No remarks	No remarks
2017-07-20	Dry1	B	0	0	50	0	0	No remarks	No remarks
2017-07-20	Dry1	C	0	0	50	0	0	No remarks	No remarks
2017-07-20	Dry1	D	0	0	50	0	0	No remarks	No remarks
2017-07-20	Dry2	A	1	0	0	0	0	No remarks	No remarks
2017-07-20	Dry2	B	7	2	0	0	0	No remarks	No remarks
2017-07-20	Dry2	C	4	0	0	0	0	No remarks	No remarks
2017-07-20	Dry2	D	7	3	0	0	0	No remarks	No remarks
2017-07-20	Dry3	A	0	1	54	2	0	No remarks	No remarks
2017-07-20	Dry3	B	0	1	52	0	0	No remarks	No remarks
2017-07-20	Dry3	C	1	4	48	0	0	No remarks	No remarks
2017-07-20	Dry3	D	0	1	53	0	0	No remarks	No remarks
2017-07-20	Dry4	A	0	0	50	0	0	No remarks	No remarks
2017-07-20	Dry4	B	0	0	50	0	0	No remarks	No remarks
2017-07-20	Dry4	C	0	0	47	0	0	No remarks	No remarks
2017-07-20	Dry4	D	0	0	50	0	0	No remarks	No remarks
2017-07-20	Dry5	A	0	0	50	0	0	No remarks	No remarks
2017-07-20	Dry5	B	0	0	50	0	0	No remarks	No remarks
2017-07-20	Dry5	C	0	0	50	0	0	No remarks	No remarks
2017-07-20	Dry5	D	0	0	50	0	0	No remarks	No remarks
2017-07-20	Dry6	A	51	0	0	0	0	No remarks	No remarks
2017-07-20	Dry6	B	33	0	0	0	0	No remarks	No remarks
2017-07-20	Dry6	C	29	0	0	0	0	No remarks	No remarks
2017-07-20	Dry6	D	32	2	0	0	0	No remarks	No remarks
2017-07-27	Dry1	A	0	0	50	0	0	No remarks	No remarks
2017-07-27	Dry1	B	0	0	50	0	0	No remarks	No remarks
2017-07-27	Dry1	C	0	0	50	0	0	No remarks	No remarks
2017-07-27	Dry1	D	0	0	50	0	0	No remarks	No remarks
2017-07-27	Dry2	A	1	11	3	0	0	No remarks	No remarks
2017-07-27	Dry2	B	1	12	11	0	0	No remarks	No remarks
2017-07-27	Dry2	C	3	16	4	0	0	No remarks	No remarks
2017-07-27	Dry2	D	4	14	11	0	0	No remarks	No remarks
2017-07-27	Dry3	A	0	0	50	-9999	0	Last count 2017	No remarks
2017-07-27	Dry3	B	0	0	50	-9999	0	Last count 2017	No remarks
2017-07-27	Dry3	C	0	0	50	-9999	0	Last count 2017	No remarks
2017-07-27	Dry3	D	0	0	50	-9999	0	Last count 2017	No remarks
2017-07-27	Dry4	A	0	0	50	0	0	No remarks	No remarks
2017-07-27	Dry4	B	0	0	50	0	0	No remarks	No remarks
2017-07-27	Dry4	C	0	0	47	0	0	No remarks	No remarks
2017-07-27	Dry4	D	0	0	50	0	0	No remarks	No remarks
2017-07-27	Dry5	A	0	0	50	-9999	0	Last count 2017	No remarks
2017-07-27	Dry5	B	0	0	50	-9999	0	Last count 2017	No remarks
2017-07-27	Dry5	C	0	0	50	-9999	0	Last count 2017	No remarks
2017-07-27	Dry5	D	0	0	50	-9999	0	Last count 2017	No remarks
2017-07-27	Dry6	A	18	46	0	0	0	No remarks	No remarks
2017-07-27	Dry6	B	17	35	0	0	0	No remarks	No remarks
2017-07-27	Dry6	C	33	22	0	0	0	No remarks	No remarks
2017-07-27	Dry6	D	17	33	2	0	0	No remarks	No remarks
2017-08-03	Dry2	A	0	0	14	-9999	0	No remarks	No remarks
2017-08-03	Dry2	B	1	0	19	-9999	0	No remarks	No remarks
2017-08-03	Dry2	C	0	0	13	-9999	0	No remarks	No remarks
2017-08-03	Dry2	D	0	0	29	-9999	0	No remarks	No remarks
2017-08-03	Dry6	A	0	1	69	0	0	Finished	No remarks
2017-08-03	Dry6	B	0	3	51	0	0	Finished	No remarks
2017-08-03	Dry6	C	0	12	55	0	0	Finished	No remarks
2017-08-03	Dry6	D	0	3	32	0	0	Finished	No remarks
2017-08-10	Dry2	A	0	0	16	-9999	0	No remarks	No remarks
2017-08-10	Dry2	B	0	0	23	-9999	0	No remarks	No remarks
2017-08-10	Dry2	C	0	0	15	-9999	0	No remarks	No remarks
2017-08-10	Dry2	D	0	0	19	-9999	0	No remarks	No remarks
2017-08-10	Dry6	A	0	0	71	0	0	Finished	No remarks
2017-08-10	Dry6	B	0	1	49	0	0	Finished	No remarks
2017-08-10	Dry6	C	0	0	62	0	0	Finished	No remarks
2017-08-10	Dry6	D	0	0	54	0	0	Finished	No remarks
2018-06-11	Dry1	A	0	0	0	0	0	No remarks	No remarks
2018-06-11	Dry1	B	0	0	0	0	0	No remarks	No remarks
2018-06-11	Dry1	C	0	0	0	0	0	No remarks	No remarks
2018-06-11	Dry1	D	0	0	0	0	0	No remarks	No remarks
2018-06-15	Dry1	A	4	0	0	0	0	No remarks	No remarks
2018-06-15	Dry1	B	2	0	0	0	0	No remarks	No remarks
2018-06-15	Dry1	C	0	0	0	0	0	No remarks	No remarks
2018-06-15	Dry1	D	0	0	0	0	0	No remarks	No remarks
2018-06-21	Dry1	A	49	0	0	0	0	No remarks	No remarks
2018-06-21	Dry1	B	26	0	0	0	0	No remarks	No remarks
2018-06-21	Dry1	C	29	0	0	0	0	No remarks	No remarks
2018-06-21	Dry1	D	21	0	0	0	0	No remarks	No remarks
2018-06-28	Dry1	A	33	22	0	4	0	No remarks	No remarks
2018-06-28	Dry1	B	33	17	0	5	0	No remarks	No remarks
2018-06-28	Dry1	C	49	3	0	0	0	No remarks	No remarks
2018-06-28	Dry1	D	45	5	0	0	0	No remarks	No remarks
2018-07-05	Dry1	A	0	30	24	8	0	No remarks	No remarks
2018-07-05	Dry1	B	4	39	16	26	0	No remarks	No remarks
2018-07-05	Dry1	C	12	42	10	15	0	No remarks	No remarks
2018-07-05	Dry1	D	13	41	3	7	0	No remarks	No remarks
2018-07-05	Dry3	A	3	0	0	0	0	No remarks	No remarks
2018-07-05	Dry3	B	3	0	0	0	0	No remarks	No remarks
2018-07-05	Dry3	C	2	0	0	0	0	No remarks	No remarks
2018-07-05	Dry3	D	4	0	0	0	0	No remarks	No remarks
2018-07-05	Dry5	A	0	0	0	0	0	No remarks	No remarks
2018-07-05	Dry5	B	0	0	0	0	0	No remarks	No remarks
2018-07-05	Dry5	C	1	0	0	0	0	No remarks	No remarks
2018-07-05	Dry5	D	6	0	0	0	0	No remarks	No remarks
2018-07-12	Dry1	A	0	3	45	10	0	No remarks	No remarks
2018-07-12	Dry1	B	0	7	44	11	0	No remarks	No remarks
2018-07-12	Dry1	C	0	19	35	20	0	No remarks	No remarks
2018-07-12	Dry1	D	0	25	25	14	0	No remarks	No remarks
2018-07-12	Dry3	A	7	0	0	0	0	No remarks	No remarks
2018-07-12	Dry3	B	12	0	0	0	0	No remarks	No remarks
2018-07-12	Dry3	C	28	0	0	0	0	No remarks	No remarks
2018-07-12	Dry3	D	5	0	0	0	0	No remarks	No remarks
2018-07-12	Dry4	A	4	0	0	0	0	No remarks	No remarks
2018-07-12	Dry4	B	0	0	0	0	0	No remarks	No remarks
2018-07-12	Dry4	C	0	0	0	0	0	No remarks	No remarks
2018-07-12	Dry4	D	0	0	0	0	0	No remarks	No remarks
2018-07-12	Dry5	A	8	0	0	0	0	No remarks	No remarks
2018-07-12	Dry5	B	31	0	0	0	0	No remarks	No remarks
2018-07-12	Dry5	C	25	0	0	0	0	No remarks	No remarks
2018-07-12	Dry5	D	49	0	0	0	0	No remarks	No remarks
2018-07-19	Dry1	A	0	0	50	0	0	No remarks	No remarks
2018-07-19	Dry1	B	0	0	50	0	0	No remarks	No remarks
2018-07-19	Dry1	C	0	0	50	0	0	No remarks	No remarks
2018-07-19	Dry1	D	0	0	50	0	0	No remarks	No remarks
2018-07-19	Dry3	A	34	0	0	0	0	No remarks	No remarks
2018-07-19	Dry3	B	48	6	0	0	0	No remarks	No remarks
2018-07-19	Dry3	C	50	0	0	0	0	No remarks	No remarks
2018-07-19	Dry3	D	18	0	0	0	0	No remarks	No remarks
2018-07-19	Dry4	A	42	0	0	0	0	No remarks	No remarks
2018-07-19	Dry4	B	6	0	0	0	0	No remarks	No remarks
2018-07-19	Dry4	C	10	0	0	0	0	No remarks	No remarks
2018-07-19	Dry4	D	12	0	0	0	0	No remarks	No remarks
2018-07-19	Dry5	A	47	5	0	0	0	No remarks	No remarks
2018-07-19	Dry5	B	47	22	0	0	0	No remarks	No remarks
2018-07-19	Dry5	C	25	27	2	2	0	No remarks	No remarks
2018-07-19	Dry5	D	29	34	0	2	0	No remarks	No remarks
2018-07-26	Dry3	A	4	28	6	11	0	No remarks	No remarks
2018-07-26	Dry3	B	3	32	23	32	0	No remarks	No remarks
2018-07-26	Dry3	C	8	42	4	8	0	No remarks	No remarks
2018-07-26	Dry3	D	5	12	5	8	0	No remarks	No remarks
2018-07-26	Dry4	A	24	39	6	3	0	No remarks	No remarks
2018-07-26	Dry4	B	22	7	0	0	0	No remarks	No remarks
2018-07-26	Dry4	C	24	14	2	0	0	No remarks	No remarks
2018-07-26	Dry4	D	34	8	1	5	0	No remarks	No remarks
2018-07-26	Dry5	A	6	44	15	11	0	No remarks	No remarks
2018-07-26	Dry5	B	2	36	14	8	0	No remarks	No remarks
2018-07-26	Dry5	C	0	15	41	14	0	No remarks	No remarks
2018-07-26	Dry5	D	0	35	27	1	0	No remarks	No remarks
2018-08-02	Dry3	A	0	4	34	1	0	No remarks	No remarks
2018-08-02	Dry3	B	0	5	53	0	0	No remarks	No remarks
2018-08-02	Dry3	C	2	3	51	1	0	No remarks	No remarks
2018-08-02	Dry3	D	0	5	17	0	0	No remarks	No remarks
2018-08-02	Dry4	A	1	32	25	6	0	No remarks	No remarks
2018-08-02	Dry4	B	4	19	11	3	0	No remarks	No remarks
2018-08-02	Dry4	C	2	32	9	19	0	No remarks	No remarks
2018-08-02	Dry4	D	1	15	18	28	0	No remarks	No remarks
2018-08-02	Dry5	A	4	4	51	1	0	No remarks	No remarks
2018-08-02	Dry5	B	0	2	50	0	0	No remarks	No remarks
2018-08-02	Dry5	C	0	1	54	0	0	No remarks	No remarks
2018-08-02	Dry5	D	0	3	59	0	0	No remarks	No remarks
2018-08-09	Dry2	A	0	0	0	0	0	No remarks	No remarks
2018-08-09	Dry2	B	0	0	0	0	0	No remarks	No remarks
2018-08-09	Dry2	C	0	0	0	0	0	No remarks	No remarks
2018-08-09	Dry2	D	0	0	0	0	0	No remarks	No remarks
2018-08-09	Dry3	A	0	0	39	0	0	No remarks	No remarks
2018-08-09	Dry3	B	2	0	64	0	0	No remarks	No remarks
2018-08-09	Dry3	C	0	2	91	0	0	No remarks	No remarks
2018-08-09	Dry3	D	0	0	26	1	0	No remarks	No remarks
2018-08-09	Dry4	A	0	7	55	3	0	No remarks	No remarks
2018-08-09	Dry4	B	2	10	24	5	0	No remarks	No remarks
2018-08-09	Dry4	C	0	6	44	0	1	No remarks	No remarks
2018-08-09	Dry4	D	0	0	37	0	0	No remarks	No remarks
2018-08-09	Dry5	A	0	0	50	0	0	No remarks	No remarks
2018-08-09	Dry5	B	0	0	53	0	0	No remarks	No remarks
2018-08-09	Dry5	C	0	0	50	0	0	No remarks	No remarks
2018-08-09	Dry5	D	0	0	54	0	0	No remarks	No remarks
2018-08-09	Dry6	A	0	0	0	0	0	No remarks	No remarks
2018-08-09	Dry6	B	0	0	0	0	0	No remarks	No remarks
2018-08-09	Dry6	C	0	0	0	0	0	No remarks	No remarks
2018-08-09	Dry6	D	0	0	0	0	0	No remarks	No remarks
2018-08-16	Dry2	A	0	0	0	0	0	No remarks	No remarks
2018-08-16	Dry2	B	0	0	0	0	0	No remarks	No remarks
2018-08-16	Dry2	C	0	0	0	0	0	No remarks	No remarks
2018-08-16	Dry2	D	0	0	0	0	0	No remarks	No remarks
2018-08-16	Dry3	A	0	0	40	0	0	Finished	No remarks
2018-08-16	Dry3	B	0	0	70	0	0	Finished	No remarks
2018-08-16	Dry3	C	0	0	79	0	0	Finished	No remarks
2018-08-16	Dry3	D	0	0	25	0	0	Finished	No remarks
2018-08-16	Dry4	A	0	0	60	0	0	Finished	No remarks
2018-08-16	Dry4	B	0	7	31	0	2	Finished	No remarks
2018-08-16	Dry4	C	0	0	46	0	0	Finished	No remarks
2018-08-16	Dry4	D	0	0	33	0	0	Finished	No remarks
2018-08-16	Dry6	A	0	0	0	0	0	No remarks	No remarks
2018-08-16	Dry6	B	0	0	0	0	0	No remarks	No remarks
2018-08-16	Dry6	C	0	0	0	0	0	No remarks	No remarks
2018-08-16	Dry6	D	0	0	0	0	0	No remarks	No remarks
2018-08-23	Dry2	A	0	0	0	0	0	Still empty	No remarks
2018-08-23	Dry2	B	0	0	0	0	0	Still empty	No remarks
2018-08-23	Dry2	C	0	0	0	0	0	still empty	No remarks
2018-08-23	Dry2	D	0	0	0	0	0	Still empty	No remarks
2018-08-23	Dry6	A	0	0	0	0	0	No remarks	No remarks
2018-08-23	Dry6	B	1	0	0	0	0	No remarks	No remarks
2018-08-23	Dry6	C	2	0	0	0	0	No remarks	No remarks
2018-08-23	Dry6	D	0	0	0	0	0	No remarks	No remarks
2018-09-02	Dry2	A	0	0	0	0	0	Still mostly grey and brown	No remarks
2018-09-02	Dry2	B	0	0	0	0	0	Still mostly grey and brown	No remarks
2018-09-02	Dry2	C	0	0	0	0	0	Still mostly grey and brown	No remarks
2018-09-02	Dry2	D	0	0	0	0	0	Still mostly grey and brown	No remarks
2018-09-02	Dry6	A	6	0	0	0	0	No remarks	No remarks
2018-09-02	Dry6	B	1	0	0	0	0	No remarks	No remarks
2018-09-02	Dry6	C	2	0	0	0	0	No remarks	No remarks
2018-09-02	Dry6	D	0	0	0	0	0	No remarks	No remarks
2018-09-07	Dry2	A	0	0	0	0	0	With strings, starting to get a bit green	No remarks
2018-09-07	Dry2	B	0	0	0	0	0	With string. Starting to get a bit green	No remarks
2018-09-07	Dry2	C	0	0	0	0	0	With strings. Starting to get a bit green	No remarks
2018-09-07	Dry2	D	1	0	0	0	0	With strings. Starting to get a bit green	No remarks
2018-09-07	Dry6	A	6	0	0	0	0	No remarks	No remarks
2018-09-07	Dry6	B	4	0	0	0	0	No remarks	No remarks
2018-09-07	Dry6	C	2	0	0	0	0	No remarks	No remarks
2018-09-07	Dry6	D	0	0	0	0	0	No remarks	No remarks
2019-05-30	Dry1	A	1	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry1	B	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry1	C	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry1	D	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry3	A	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry3	B	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry3	C	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry3	D	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry4	A	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry4	B	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry4	C	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry4	D	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry5	A	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry5	B	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry5	C	0	0	0	-9999	0	No remarks	No remarks
2019-05-30	Dry5	D	0	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry1	A	20	1	0	-9999	0	No remarks	No remarks
2019-06-06	Dry1	B	15	1	0	-9999	0	No remarks	No remarks
2019-06-06	Dry1	C	18	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry1	D	11	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry3	A	0	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry3	B	0	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry3	C	0	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry3	D	0	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry4	A	6	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry4	B	0	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry4	C	0	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry4	D	2	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry5	A	0	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry5	B	1	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry5	C	6	0	0	-9999	0	No remarks	No remarks
2019-06-06	Dry5	D	5	0	0	-9999	0	No remarks	No remarks
2019-06-13	Dry1	A	16	35	0	-9999	0	No remarks	No remarks
2019-06-13	Dry1	B	10	41	0	-9999	0	No remarks	No remarks
2019-06-13	Dry1	C	34	18	0	-9999	0	No remarks	No remarks
2019-06-13	Dry1	D	45	16	0	-9999	0	No remarks	No remarks
2019-06-13	Dry2	A	0	0	0	-9999	0	No remarks	No remarks
2019-06-13	Dry2	B	0	0	0	-9999	0	No remarks	No remarks
2019-06-13	Dry2	C	0	0	0	-9999	0	No remarks	No remarks
2019-06-13	Dry2	D	0	0	0	-9999	0	No remarks	No remarks
2019-06-13	Dry3	A	21	0	0	-9999	0	No remarks	No remarks
2019-06-13	Dry3	B	15	0	0	-9999	0	No remarks	No remarks
2019-06-13	Dry3	C	19	0	0	-9999	0	No remarks	No remarks
2019-06-13	Dry3	D	8	0	0	-9999	0	No remarks	No remarks
2019-06-13	Dry4	A	9	13	0	-9999	0	No remarks	No remarks
2019-06-13	Dry4	B	7	5	0	-9999	1	No remarks	No remarks
2019-06-13	Dry4	C	2	3	0	-9999	0	No remarks	No remarks
2019-06-13	Dry4	D	10	15	0	-9999	0	No remarks	No remarks
2019-06-13	Dry5	A	16	10	0	-9999	1	No remarks	No remarks
2019-06-13	Dry5	B	35	32	0	-9999	0	No remarks	No remarks
2019-06-13	Dry5	C	28	26	0	-9999	0	No remarks	No remarks
2019-06-13	Dry5	D	46	15	0	-9999	0	No remarks	No remarks
2019-06-13	Dry6	A	1	0	0	-9999	0	No remarks	No remarks
2019-06-13	Dry6	B	0	0	0	-9999	0	No remarks	No remarks
2019-06-13	Dry6	C	0	0	0	-9999	0	No remarks	No remarks
2019-06-13	Dry6	D	0	0	0	-9999	0	No remarks	No remarks
2019-06-20	Dry1	A	2	36	25	-9999	1	Ready for total	No remarks
2019-06-20	Dry1	B	4	44	25	-9999	0	Ready for total	No remarks
2019-06-20	Dry1	C	2	54	14	-9999	0	No remarks	No remarks
2019-06-20	Dry1	D	4	33	17	-9999	0	No remarks	No remarks
2019-06-20	Dry2	A	0	0	0	-9999	0	No remarks	No remarks
2019-06-20	Dry2	B	0	0	0	-9999	0	No remarks	No remarks
2019-06-20	Dry2	C	0	0	0	-9999	0	No remarks	No remarks
2019-06-20	Dry2	D	0	0	0	-9999	0	No remarks	No remarks
2019-06-20	Dry3	A	38	15	0	-9999	0	No remarks	No remarks
