Date	Plot	Section	Buds	Flowers	Senescent	Open	Field_remarks	General_remarks
2022-05-28	Sax1	B	14	0	0	0	No remarks	No remarks
2022-05-28	Sax1	C	5	2	0	0	No remarks	No remarks
2022-05-28	Sax1	D	0	1	0	0	No remarks	No remarks
2022-05-28	Sax2	A	6	0	0	0	No remarks	No remarks
2022-05-28	Sax2	B	0	0	0	0	No remarks	No remarks
2022-05-28	Sax2	C	1	0	0	0	No remarks	No remarks
2022-05-28	Sax2	D	4	0	0	0	No remarks	No remarks
2022-05-28	Sax3	A	5	0	0	0	No remarks	No remarks
2022-05-28	Sax3	B	4	0	0	0	No remarks	No remarks
2022-05-28	Sax3	C	5	0	0	0	No remarks	No remarks
2022-05-28	Sax3	D	5	0	0	0	No remarks	No remarks
2022-06-02	Sax1	A	0	16	0	0	No remarks	No remarks
2022-06-02	Sax1	B	3	22	0	0	No remarks	No remarks
2022-06-02	Sax1	C	3	40	0	0	No remarks	No remarks
2022-06-02	Sax1	D	2	7	0	0	No remarks	No remarks
2022-06-02	Sax2	A	1	16	0	0	No remarks	No remarks
2022-06-02	Sax2	B	0	0	0	0	No remarks	No remarks
2022-06-02	Sax2	C	2	1	0	0	No remarks	No remarks
2022-06-02	Sax2	D	3	12	0	0	No remarks	No remarks
2022-06-02	Sax3	A	8	6	0	0	No remarks	No remarks
2022-06-02	Sax3	B	1	1	0	0	No remarks	No remarks
2022-06-02	Sax3	C	9	31	0	0	No remarks	No remarks
2022-06-02	Sax3	D	4	7	0	0	No remarks	No remarks
2022-06-09	Sax1	A	0	20	0	0	No remarks	No remarks
2022-06-09	Sax1	B	0	28	1	0	No remarks	No remarks
2022-06-09	Sax1	C	2	27	6	0	No remarks	No remarks
2022-06-09	Sax1	D	2	34	2	0	No remarks	No remarks
2022-06-09	Sax2	A	0	27	0	0	No remarks	No remarks
2022-06-09	Sax2	B	0	1	0	0	No remarks	No remarks
2022-06-09	Sax2	C	0	5	0	0	No remarks	No remarks
2022-06-09	Sax2	D	0	18	0	0	No remarks	No remarks
2022-06-09	Sax3	A	0	22	0	0	No remarks	No remarks
2022-06-09	Sax3	B	0	1	0	0	No remarks	No remarks
2022-06-09	Sax3	C	0	50	0	0	No remarks	No remarks
2022-06-09	Sax3	D	1	17	0	0	No remarks	No remarks
2022-06-16	Sax1	A	0	3	14	0	No remarks	No remarks
2022-06-16	Sax1	B	0	6	23	0	No remarks	No remarks
2022-06-16	Sax1	C	0	5	18	0	No remarks	No remarks
2022-06-16	Sax1	D	0	25	12	0	No remarks	No remarks
2022-06-16	Sax2	A	0	21	6	0	No remarks	No remarks
2022-06-16	Sax2	B	0	1	0	0	No remarks	No remarks
2022-06-16	Sax2	C	0	3	2	0	No remarks	No remarks
2022-06-16	Sax2	D	0	12	8	0	No remarks	No remarks
2022-06-16	Sax3	A	0	21	1	0	No remarks	No remarks
2022-06-16	Sax3	B	0	7	0	0	No remarks	No remarks
2022-06-16	Sax3	C	0	33	19	0	No remarks	No remarks
2022-06-16	Sax3	D	0	18	0	0	No remarks	No remarks
2022-06-24	Sax1	A	2	0	9	0	No remarks	No remarks
2022-06-24	Sax1	B	0	3	23	0	No remarks	No remarks
2022-06-24	Sax1	C	0	2	27	0	No remarks	No remarks
2022-06-24	Sax1	D	0	8	10	0	No remarks	No remarks
2022-06-24	Sax2	A	0	0	24	0	No remarks	No remarks
2022-06-24	Sax2	B	0	0	1	0	No remarks	No remarks
2022-06-24	Sax2	C	0	2	3	0	No remarks	No remarks
2022-06-24	Sax2	D	0	3	10	0	No remarks	No remarks
2022-06-24	Sax3	A	0	4	17	0	No remarks	No remarks
2022-06-24	Sax3	B	0	7	0	0	No remarks	No remarks
2022-06-24	Sax3	C	0	6	33	0	No remarks	No remarks
2022-06-24	Sax3	D	0	2	15	0	No remarks	No remarks
2022-06-30	Sax1	A	0	0	17	0	No remarks	No remarks
2022-06-30	Sax1	B	0	0	27	0	No remarks	No remarks
2022-06-30	Sax1	C	0	0	27	0	No remarks	No remarks
2022-06-30	Sax1	D	0	2	25	0	No remarks	No remarks
2022-06-30	Sax2	A	0	0	27	0	No remarks	No remarks
2022-06-30	Sax2	B	0	0	1	0	No remarks	No remarks
2022-06-30	Sax2	C	0	0	3	0	No remarks	No remarks
2022-06-30	Sax2	D	0	0	13	0	No remarks	No remarks
2022-06-30	Sax3	A	0	0	18	0	No remarks	No remarks
2022-06-30	Sax3	B	0	7	0	0	No remarks	No remarks
2022-06-30	Sax3	C	0	0	34	0	No remarks	No remarks
2022-06-30	Sax3	D	0	1	14	0	No remarks	No remarks
2022-07-07	Sax1	A	0	0	11	0	No remarks	No remarks
2022-07-07	Sax1	B	0	0	25	0	No remarks	No remarks
2022-07-07	Sax1	C	0	0	27	0	No remarks	No remarks
2022-07-07	Sax1	D	0	0	18	0	No remarks	No remarks
2022-07-07	Sax2	A	0	0	31	0	No remarks	No remarks
2022-07-07	Sax2	B	0	0	1	0	No remarks	No remarks
2022-07-07	Sax2	C	0	0	3	0	No remarks	No remarks
2022-07-07	Sax2	D	0	0	17	0	No remarks	No remarks
2022-07-07	Sax3	A	0	0	19	0	No remarks	No remarks
2022-07-07	Sax3	B	0	0	7	0	No remarks	No remarks
2022-07-07	Sax3	C	0	0	29	0	No remarks	No remarks
2022-07-07	Sax3	D	0	0	17	0	No remarks	No remarks
2022-07-14	Sax1	A	0	0	10	0	No remarks	No remarks
2022-07-14	Sax1	B	0	0	28	0	No remarks	No remarks
2022-07-14	Sax1	C	0	0	24	0	No remarks	No remarks
2022-07-14	Sax1	D	0	0	18	0	No remarks	No remarks
2022-07-14	Sax2	A	0	0	26	0	No remarks	No remarks
2022-07-14	Sax2	B	0	0	1	0	No remarks	No remarks
2022-07-14	Sax2	C	0	0	4	0	No remarks	No remarks
2022-07-14	Sax2	D	0	0	18	0	No remarks	No remarks
2022-07-14	Sax3	A	0	0	16	0	No remarks	No remarks
2022-07-14	Sax3	B	0	0	2	0	No remarks	No remarks
2022-07-14	Sax3	C	0	0	27	0	No remarks	No remarks
2022-07-14	Sax3	D	0	0	18	0	No remarks	No remarks
2022-07-21	Sax1	A	0	0	10	0	No remarks	No remarks
2022-07-21	Sax1	B	0	0	24	1	No remarks	No remarks
2022-07-21	Sax1	C	0	0	25	0	No remarks	No remarks
2022-07-21	Sax1	D	0	0	19	0	No remarks	No remarks
2022-07-21	Sax2	A	0	0	27	0	No remarks	No remarks
2022-07-21	Sax2	B	0	0	1	0	No remarks	No remarks
2022-07-21	Sax2	C	0	0	4	0	No remarks	No remarks
2022-07-21	Sax2	D	0	0	15	0	No remarks	No remarks
2022-07-21	Sax3	A	0	0	18	0	No remarks	No remarks
2022-07-21	Sax3	B	0	0	7	0	No remarks	No remarks
2022-07-21	Sax3	C	0	0	29	0	No remarks	No remarks
2022-07-21	Sax3	D	0	0	15	0	No remarks	No remarks
2022-07-28	Sax1	A	0	0	5	2	No remarks	No remarks
2022-07-28	Sax1	B	0	0	20	3	No remarks	No remarks
2022-07-28	Sax1	C	0	0	25	0	No remarks	No remarks
2022-07-28	Sax1	D	0	0	7	9	The number of open flowers might be over counted	No remarks
2022-07-28	Sax2	A	0	0	25	0	No remarks	No remarks
2022-07-28	Sax2	B	0	0	1	0	No remarks	No remarks
2022-07-28	Sax2	C	0	0	2	2	The number of open flowers might be over counted	No remarks
2022-07-28	Sax2	D	0	0	12	3	The number of open flowers might be over counted	No remarks
2022-07-28	Sax3	A	0	0	18	0	No remarks	No remarks
2022-07-28	Sax3	B	0	0	8	0	No remarks	No remarks
2022-07-28	Sax3	C	0	0	17	8	The number of open flowers might be over counted	No remarks
2022-07-28	Sax3	D	0	0	14	0	No remarks	No remarks
2022-08-04	Sax1	A	0	0	4	6	No remarks	No remarks
2022-08-04	Sax1	B	0	0	7	14	No remarks	No remarks
2022-08-04	Sax1	C	0	0	2	24	No remarks	No remarks
2022-08-04	Sax1	D	0	0	7	9	No remarks	No remarks
2022-08-04	Sax2	A	0	0	22	3	No remarks	No remarks
2022-08-04	Sax2	B	0	0	1	0	No remarks	No remarks
2022-08-04	Sax2	C	0	0	1	3	No remarks	No remarks
2022-08-04	Sax2	D	1	0	18	3	No remarks	No remarks
2022-08-04	Sax3	A	0	0	17	1	No remarks	No remarks
2022-08-04	Sax3	B	0	0	8	0	No remarks	No remarks
2022-08-04	Sax3	C	0	0	11	11	No remarks	No remarks
2022-08-04	Sax3	D	0	0	14	0	No remarks	No remarks
2022-08-11	Sax1	A	0	0	2	8	No remarks	No remarks
2022-08-11	Sax1	B	0	0	2	19	No remarks	No remarks
2022-08-11	Sax1	C	2	0	2	24	No remarks	No remarks
2022-08-11	Sax1	D	0	0	4	12	No remarks	No remarks
2022-08-11	Sax2	A	1	0	8	17	No remarks	No remarks
2022-08-11	Sax2	B	0	0	0	1	No remarks	No remarks
2022-08-11	Sax2	C	0	0	0	4	No remarks	No remarks
2022-08-11	Sax2	D	0	0	3	22	No remarks	No remarks
2022-08-11	Sax3	A	0	0	9	10	No remarks	No remarks
2022-08-11	Sax3	B	0	0	6	1	No remarks	No remarks
2022-08-11	Sax3	C	0	0	3	19	No remarks	No remarks
2022-08-11	Sax3	D	0	0	11	4	No remarks	No remarks
2022-08-18	Sax1	A	0	0	0	9	No remarks	No remarks
2022-08-18	Sax1	B	0	0	0	23	No remarks	No remarks
2022-08-18	Sax1	C	1	1	0	28	No remarks	No remarks
2022-08-18	Sax1	D	0	0	0	20	No remarks	No remarks
2022-08-18	Sax2	A	1	0	2	28	No remarks	No remarks
2022-08-18	Sax2	B	0	0	0	1	No remarks	No remarks
2022-08-18	Sax2	C	0	0	0	4	No remarks	No remarks
2022-08-18	Sax2	D	0	0	0	17	No remarks	No remarks
2022-08-18	Sax3	A	0	0	0	19	No remarks	No remarks
2022-08-18	Sax3	B	0	0	2	6	No remarks	No remarks
2022-08-18	Sax3	C	0	0	0	25	No remarks	No remarks
2022-08-18	Sax3	D	0	0	2	13	No remarks	No remarks
2022-08-26	Sax1	A	0	0	0	9	No remarks	No remarks
2022-08-26	Sax1	B	0	0	0	23	No remarks	No remarks
2022-08-26	Sax1	C	1	1	0	28	No remarks	No remarks
2022-08-26	Sax1	D	1	0	0	18	No remarks	No remarks
2022-08-26	Sax2	A	1	0	0	26	No remarks	No remarks
2022-08-26	Sax2	B	0	0	0	1	No remarks	No remarks
2022-08-26	Sax2	C	0	0	0	4	No remarks	No remarks
2022-08-26	Sax2	D	0	0	0	18	No remarks	No remarks
2022-08-26	Sax3	A	0	0	0	20	No remarks	No remarks
2022-08-26	Sax3	B	0	0	0	8	No remarks	No remarks
2022-08-26	Sax3	C	0	0	0	24	No remarks	No remarks
2022-08-26	Sax3	D	0	0	0	15	No remarks	No remarks
2022-09-02	Sax1	A	0	0	0	9	No remarks	No remarks
2022-09-02	Sax1	B	0	0	0	23	No remarks	No remarks
2022-09-02	Sax1	C	1	1	0	29	No remarks	No remarks
2022-09-02	Sax1	D	1	0	0	19	No remarks	No remarks
2022-09-02	Sax2	A	1	0	0	25	No remarks	No remarks
2022-09-02	Sax2	B	0	0	0	1	No remarks	No remarks
2022-09-02	Sax2	C	0	0	0	4	No remarks	No remarks
2022-09-02	Sax2	D	0	0	0	18	No remarks	No remarks
2022-09-02	Sax3	A	0	0	0	19	No remarks	No remarks
2022-09-02	Sax3	B	0	0	0	8	No remarks	No remarks
2022-09-02	Sax3	C	0	0	0	24	No remarks	No remarks
2022-09-02	Sax3	D	0	0	0	14	No remarks	No remarks
2023-05-31	Sax1	A	7	6	0	0	No remarks	No remarks
2023-05-31	Sax1	B	17	0	0	0	No remarks	No remarks
2023-05-31	Sax1	C	52	2	0	0	No remarks	No remarks
2023-05-31	Sax1	D	4	1	0	0	No remarks	No remarks
2023-05-31	Sax2	A	0	0	0	0	No remarks	No remarks
2023-05-31	Sax2	B	0	0	0	0	No remarks	No remarks
2023-05-31	Sax2	C	0	0	0	0	No remarks	No remarks
2023-05-31	Sax2	D	1	0	0	0	No remarks	No remarks
2023-05-31	Sax3	A	2	0	0	0	No remarks	No remarks
2023-05-31	Sax3	B	0	0	0	0	No remarks	No remarks
2023-05-31	Sax3	C	1	0	0	0	No remarks	No remarks
2023-05-31	Sax3	D	5	0	0	0	No remarks	No remarks
2023-06-07	Sax1	A	3	50	0	0	No remarks	No remarks
2023-06-07	Sax1	B	7	43	0	0	No remarks	No remarks
2023-06-07	Sax1	C	1	68	0	0	No remarks	No remarks
2023-06-07	Sax1	D	1	10	0	0	No remarks	No remarks
2023-06-07	Sax2	A	4	1	0	0	No remarks	No remarks
2023-06-07	Sax2	B	6	1	0	0	No remarks	No remarks
2023-06-07	Sax2	C	0	1	0	0	No remarks	No remarks
2023-06-07	Sax2	D	0	15	0	0	No remarks	No remarks
2023-06-07	Sax3	A	7	3	0	0	No remarks	No remarks
2023-06-07	Sax3	B	0	0	0	0	Empty	No remarks
2023-06-07	Sax3	C	14	11	0	0	No remarks	No remarks
2023-06-07	Sax3	D	5	9	0	0	No remarks	No remarks
2023-06-14	Sax1	A	0	40	14	0	No remarks	No remarks
2023-06-14	Sax1	B	0	47	7	0	No remarks	No remarks
2023-06-14	Sax1	C	0	37	28	0	No remarks	No remarks
2023-06-14	Sax1	D	0	16	2	0	No remarks	No remarks
2023-06-14	Sax2	A	1	7	0	0	No remarks	No remarks
2023-06-14	Sax2	B	0	5	0	0	No remarks	No remarks
2023-06-14	Sax2	C	0	1	0	0	No remarks	No remarks
2023-06-14	Sax2	D	0	29	0	0	No remarks	No remarks
2023-06-14	Sax3	A	4	18	0	0	No remarks	No remarks
2023-06-14	Sax3	B	1	0	0	0	No remarks	No remarks
2023-06-14	Sax3	C	2	54	0	0	No remarks	No remarks
2023-06-14	Sax3	D	0	10	0	0	No remarks	No remarks
2023-06-21	Sax1	A	0	15	35	0	No remarks	No remarks
2023-06-21	Sax1	B	0	14	39	0	No remarks	No remarks
2023-06-21	Sax1	C	1	1	46	0	No remarks	No remarks
2023-06-21	Sax1	D	0	11	9	0	No remarks	No remarks
2023-06-21	Sax2	A	0	7	1	0	No remarks	No remarks
2023-06-21	Sax2	B	0	6	0	0	No remarks	No remarks
2023-06-21	Sax2	C	0	1	1	0	No remarks	No remarks
2023-06-21	Sax2	D	0	17	9	0	No remarks	No remarks
2023-06-21	Sax3	A	0	24	0	0	No remarks	No remarks
2023-06-21	Sax3	B	0	6	0	0	No remarks	No remarks
2023-06-21	Sax3	C	0	51	1	0	No remarks	No remarks
2023-06-21	Sax3	D	0	9	0	0	No remarks	No remarks
2023-06-28	Sax1	A	0	0	54	0	No remarks	No remarks
2023-06-28	Sax1	B	0	0	53	0	No remarks	No remarks
2023-06-28	Sax1	C	0	0	66	0	No remarks	No remarks
2023-06-28	Sax1	D	0	2	16	0	No remarks	No remarks
2023-06-28	Sax2	A	0	1	7	0	No remarks	No remarks
2023-06-28	Sax2	B	0	0	5	0	No remarks	No remarks
2023-06-28	Sax2	C	0	1	1	0	No remarks	No remarks
2023-06-28	Sax2	D	0	0	26	0	No remarks	No remarks
2023-06-28	Sax3	A	0	0	21	0	No remarks	No remarks
2023-06-28	Sax3	B	0	2	4	0	No remarks	No remarks
2023-06-28	Sax3	C	0	0	50	0	No remarks	No remarks
2023-06-28	Sax3	D	0	0	8	0	Some may be eaten	No remarks
2023-07-06	Sax1	A	0	0	57	0	No remarks	No remarks
2023-07-06	Sax1	B	0	0	53	0	No remarks	No remarks
2023-07-06	Sax1	C	0	0	83	0	No remarks	No remarks
2023-07-06	Sax1	D	0	0	18	0	No remarks	No remarks
2023-07-06	Sax2	A	0	0	8	0	No remarks	No remarks
2023-07-06	Sax2	B	0	0	5	0	No remarks	No remarks
2023-07-06	Sax2	C	0	0	2	0	No remarks	No remarks
2023-07-06	Sax2	D	0	0	25	0	No remarks	No remarks
2023-07-06	Sax3	A	0	0	21	0	No remarks	No remarks
2023-07-06	Sax3	B	0	0	6	0	No remarks	No remarks
2023-07-06	Sax3	C	0	0	50	0	No remarks	No remarks
2023-07-06	Sax3	D	0	0	8	0	No remarks	No remarks
2023-07-12	Sax1	A	0	0	57	0	No remarks	No remarks
2023-07-12	Sax1	B	0	0	52	0	No remarks	No remarks
2023-07-12	Sax1	C	0	0	73	0	No remarks	No remarks
2023-07-12	Sax1	D	0	0	20	0	No remarks	No remarks
2023-07-12	Sax2	A	0	0	7	0	No remarks	No remarks
2023-07-12	Sax2	B	0	0	5	0	No remarks	No remarks
2023-07-12	Sax2	C	0	0	2	0	No remarks	No remarks
2023-07-12	Sax2	D	0	0	28	0	No remarks	No remarks
2023-07-12	Sax3	A	0	0	21	0	No remarks	No remarks
2023-07-12	Sax3	B	0	0	6	0	No remarks	No remarks
2023-07-12	Sax3	C	0	0	49	0	No remarks	No remarks
2023-07-12	Sax3	D	0	0	8	0	No remarks	No remarks
2023-07-19	Sax1	A	0	0	56	0	No remarks	No remarks
2023-07-19	Sax1	B	0	0	52	0	No remarks	No remarks
2023-07-19	Sax1	C	0	0	56	0	No remarks	No remarks
2023-07-19	Sax1	D	0	0	20	0	No remarks	No remarks
2023-07-19	Sax2	A	0	0	7	0	No remarks	No remarks
2023-07-19	Sax2	B	0	0	5	0	No remarks	No remarks
2023-07-19	Sax2	C	0	0	2	0	No remarks	No remarks
2023-07-19	Sax2	D	0	0	27	0	No remarks	No remarks
2023-07-19	Sax3	A	0	0	17	0	No remarks	No remarks
2023-07-19	Sax3	B	0	0	6	0	No remarks	No remarks
2023-07-19	Sax3	C	0	0	50	0	No remarks	No remarks
2023-07-19	Sax3	D	0	0	8	0	No remarks	No remarks
2023-07-26	Sax1	A	0	0	50	7	No remarks	No remarks
2023-07-26	Sax1	B	0	0	49	2	No remarks	No remarks
2023-07-26	Sax1	C	0	0	66	2	No remarks	No remarks
2023-07-26	Sax1	D	0	0	21	0	No remarks	No remarks
2023-07-26	Sax2	A	0	0	7	0	No remarks	No remarks
2023-07-26	Sax2	B	0	0	5	0	No remarks	No remarks
2023-07-26	Sax2	C	0	0	2	0	No remarks	No remarks
2023-07-26	Sax2	D	0	0	27	1	No remarks	No remarks
2023-07-26	Sax3	A	0	0	14	2	No remarks	No remarks
2023-07-26	Sax3	B	0	0	6	0	No remarks	No remarks
2023-07-26	Sax3	C	0	0	48	3	No remarks	No remarks
2023-07-26	Sax3	D	0	0	8	0	No remarks	No remarks
2023-08-02	Sax1	A	0	0	26	31	No remarks	No remarks
2023-08-02	Sax1	B	0	0	29	22	No remarks	No remarks
2023-08-02	Sax1	C	0	0	36	32	No remarks	No remarks
2023-08-02	Sax1	D	2	0	8	13	No remarks	No remarks
2023-08-02	Sax2	A	0	0	7	0	No remarks	No remarks
2023-08-02	Sax2	B	0	0	4	1	No remarks	No remarks
2023-08-02	Sax2	C	0	0	2	0	No remarks	No remarks
2023-08-02	Sax2	D	0	0	23	3	No remarks	No remarks
2023-08-02	Sax3	A	0	0	9	10	No remarks	No remarks
2023-08-02	Sax3	B	0	0	6	0	No remarks	No remarks
2023-08-02	Sax3	C	0	0	20	29	No remarks	No remarks
2023-08-02	Sax3	D	0	0	3	5	No remarks	No remarks
2023-08-09	Sax1	A	0	0	4	53	No remarks	No remarks
2023-08-09	Sax1	B	2	0	5	42	No remarks	No remarks
2023-08-09	Sax1	C	0	0	2	63	No remarks	No remarks
2023-08-09	Sax1	D	0	2	3	18	No remarks	No remarks
2023-08-09	Sax2	A	0	0	7	1	No remarks	No remarks
2023-08-09	Sax2	B	0	0	4	1	No remarks	No remarks
2023-08-09	Sax2	C	0	0	0	2	No remarks	No remarks
2023-08-09	Sax2	D	0	0	5	23	No remarks	No remarks
2023-08-09	Sax3	A	0	0	5	14	No remarks	No remarks
2023-08-09	Sax3	B	0	0	6	0	No remarks	No remarks
2023-08-09	Sax3	C	0	0	5	44	No remarks	No remarks
2023-08-09	Sax3	D	0	0	2	6	No remarks	No remarks
2023-08-17	Sax1	A	0	0	0	53	No remarks	No remarks
2023-08-17	Sax1	B	3	1	1	52	No remarks	No remarks
2023-08-17	Sax1	C	0	0	0	63	No remarks	No remarks
2023-08-17	Sax1	D	0	2	0	18	No remarks	No remarks
2023-08-17	Sax2	A	0	0	2	5	No remarks	No remarks
2023-08-17	Sax2	B	0	0	1	4	No remarks	No remarks
2023-08-17	Sax2	C	0	0	0	2	No remarks	No remarks
2023-08-17	Sax2	D	0	0	1	25	No remarks	No remarks
2023-08-17	Sax3	A	0	0	1	18	No remarks	No remarks
2023-08-17	Sax3	B	0	0	2	4	No remarks	No remarks
2023-08-17	Sax3	C	0	0	1	49	No remarks	No remarks
2023-08-17	Sax3	D	0	0	1	8	No remarks	No remarks
2023-08-23	Sax1	A	0	0	0	52	No remarks	No remarks
2023-08-23	Sax1	B	2	1	0	52	No remarks	No remarks
2023-08-23	Sax1	C	0	0	0	60	No remarks	No remarks
2023-08-23	Sax1	D	0	1	1	18	No remarks	No remarks
2023-08-23	Sax2	A	0	0	0	7	No remarks	No remarks
2023-08-23	Sax2	B	0	0	0	5	No remarks	No remarks
2023-08-23	Sax2	C	0	0	0	2	No remarks	No remarks
2023-08-23	Sax2	D	0	0	0	25	No remarks	No remarks
2023-08-23	Sax3	A	0	0	0	19	No remarks	No remarks
2023-08-23	Sax3	B	0	0	0	6	No remarks	No remarks
2023-08-23	Sax3	C	0	0	0	50	No remarks	No remarks
2023-08-23	Sax3	D	0	0	0	8	No remarks	No remarks
2023-08-30	Sax1	A	0	0	0	52	No remarks	No remarks
2023-08-30	Sax1	B	5	1	0	52	No remarks	No remarks
2023-08-30	Sax1	C	0	0	2	57	No remarks	No remarks
2023-08-30	Sax1	D	0	0	0	18	No remarks	No remarks
2023-08-30	Sax2	A	0	0	0	7	No remarks	No remarks
2023-08-30	Sax2	B	0	0	0	5	No remarks	No remarks
2023-08-30	Sax2	C	0	0	0	2	No remarks	No remarks
2023-08-30	Sax2	D	0	0	0	25	No remarks	No remarks
2023-08-30	Sax3	A	0	0	0	19	No remarks	No remarks
2023-08-30	Sax3	B	0	0	0	6	No remarks	No remarks
2023-08-30	Sax3	C	0	0	0	49	No remarks	No remarks
2023-08-30	Sax3	D	0	0	0	8	No remarks	No remarks
2024-05-21	Sax1	A	27	0	0	0	No remarks	No remarks
2024-05-21	Sax1	B	5	0	0	0	No remarks	No remarks
2024-05-21	Sax1	C	45	0	0	0	No remarks	No remarks
2024-05-21	Sax1	D	8	0	0	0	No remarks	No remarks
2024-05-21	Sax2	A	0	0	0	0	Empty	No remarks
2024-05-21	Sax2	B	0	0	0	0	Empty	No remarks
2024-05-21	Sax2	C	0	0	0	0	Empty	No remarks
2024-05-21	Sax2	D	0	0	0	0	Empty	No remarks
2024-05-21	Sax3	A	1	0	0	0	No remarks	No remarks
2024-05-21	Sax3	B	0	0	0	0	Empty	No remarks
2024-05-21	Sax3	C	0	0	0	0	Empty	No remarks
2024-05-21	Sax3	D	0	0	0	0	Empty	No remarks
2024-05-28	Sax1	A	19	34	0	0	No remarks	No remarks
2024-05-28	Sax1	B	16	22	0	0	No remarks	No remarks
2024-05-28	Sax1	C	13	75	0	0	No remarks	No remarks
2024-05-28	Sax1	D	2	3	0	0	No remarks	No remarks
2024-05-28	Sax2	A	6	0	0	0	No remarks	No remarks
2024-05-28	Sax2	B	1	0	0	0	No remarks	No remarks
2024-05-28	Sax2	C	0	0	0	0	Empty	No remarks
2024-05-28	Sax2	D	20	7	0	0	No remarks	No remarks
2024-05-28	Sax3	A	6	0	0	0	No remarks	No remarks
2024-05-28	Sax3	B	3	0	0	0	No remarks	No remarks
2024-05-28	Sax3	C	19	0	0	0	No remarks	No remarks
2024-05-28	Sax3	D	0	0	0	0	Empty	No remarks
2024-06-03	Sax1	A	0	51	0	0	58 flowers in total	No remarks
2024-06-03	Sax1	B	6	44	0	0	No remarks	No remarks
2024-06-03	Sax1	C	0	81	4	0	Ready for total	No remarks
2024-06-03	Sax1	D	15	32	0	0	No remarks	No remarks
2024-06-03	Sax2	A	0	10	0	0	No remarks	No remarks
2024-06-03	Sax2	B	0	4	0	0	No remarks	No remarks
2024-06-03	Sax2	C	0	0	0	0	No remarks	No remarks
2024-06-03	Sax2	D	1	51	0	0	No remarks	No remarks
2024-06-03	Sax3	A	9	5	0	0	No remarks	No remarks
2024-06-03	Sax3	B	3	1	0	0	No remarks	No remarks
2024-06-03	Sax3	C	3	21	0	0	No remarks	No remarks
2024-06-03	Sax3	D	3	0	0	0	No remarks	No remarks
2024-06-11	Sax1	A	1	24	25	0	TOMST installed 13:25	No remarks
2024-06-11	Sax1	B	0	42	13	0	No remarks	No remarks
2024-06-11	Sax1	C	0	41	51	0	No remarks	No remarks
2024-06-11	Sax1	D	0	58	1	0	No remarks	No remarks
2024-06-11	Sax2	A	0	13	0	0	No remarks	No remarks
2024-06-11	Sax2	B	0	5	0	0	No remarks	No remarks
2024-06-11	Sax2	C	0	2	0	0	No remarks	No remarks
2024-06-11	Sax2	D	0	61	3	0	No remarks	No remarks
2024-06-11	Sax3	A	0	20	0	0	No remarks	No remarks
2024-06-11	Sax3	B	0	5	0	0	No remarks	No remarks
2024-06-11	Sax3	C	0	3	0	0	No remarks	No remarks
2024-06-11	Sax3	D	0	2	0	0	No remarks	No remarks
2024-06-18	Sax1	A	0	4	37	0	No remarks	No remarks
2024-06-18	Sax1	B	0	15	41	0	No remarks	No remarks
2024-06-18	Sax1	C	0	4	69	0	No remarks	No remarks
2024-06-18	Sax1	D	0	40	18	0	No remarks	No remarks
2024-06-18	Sax2	A	0	10	4	0	No remarks	No remarks
2024-06-18	Sax2	B	0	4	6	0	No remarks	No remarks
2024-06-18	Sax2	C	0	3	0	0	No remarks	No remarks
2024-06-18	Sax2	D	0	19	38	0	No remarks	No remarks
2024-06-19	Sax3	A	0	16	4	0	No remarks	No remarks
2024-06-19	Sax3	B	0	4	2	0	No remarks	No remarks
2024-06-19	Sax3	C	0	23	8	0	No remarks	No remarks
2024-06-19	Sax3	D	0	4	1	0	No remarks	No remarks
2024-06-26	Sax1	A	0	1	46	0	No remarks	No remarks
2024-06-26	Sax1	B	0	6	49	0	No remarks	No remarks
2024-06-26	Sax1	C	0	1	107	0	No remarks	No remarks
2024-06-26	Sax1	D	0	16	38	0	No remarks	No remarks
2024-06-26	Sax2	A	0	2	11	0	No remarks	No remarks
2024-06-26	Sax2	B	0	1	9	0	No remarks	No remarks
2024-06-26	Sax2	C	0	2	1	0	No remarks	No remarks
2024-06-26	Sax2	D	0	4	53	0	No remarks	No remarks
2024-06-26	Sax3	A	0	10	12	0	No remarks	No remarks
2024-06-26	Sax3	B	0	2	4	0	No remarks	No remarks
2024-06-26	Sax3	C	0	5	28	0	No remarks	No remarks
2024-06-26	Sax3	D	0	2	3	0	No remarks	No remarks
2024-07-02	Sax1	A	0	0	46	0	No remarks	No remarks
2024-07-02	Sax1	B	0	0	55	0	No remarks	No remarks
2024-07-02	Sax1	C	0	0	86	0	No remarks	No remarks
2024-07-02	Sax1	D	0	0	58	0	No remarks	No remarks
2024-07-02	Sax2	A	0	0	14	0	No remarks	No remarks
2024-07-02	Sax2	B	0	0	10	0	No remarks	No remarks
2024-07-02	Sax2	C	0	0	3	0	No remarks	No remarks
2024-07-02	Sax2	D	0	0	58	0	No remarks	No remarks
2024-07-02	Sax3	A	0	0	21	0	No remarks	No remarks
2024-07-02	Sax3	B	0	0	6	0	No remarks	No remarks
2024-07-02	Sax3	C	0	0	33	0	No remarks	No remarks
2024-07-02	Sax3	D	0	0	5	0	No remarks	No remarks
2024-07-08	Sax1	A	0	0	47	0	No remarks	No remarks
2024-07-08	Sax1	B	0	0	56	0	No remarks	No remarks
2024-07-08	Sax1	C	0	0	90	0	No remarks	No remarks
2024-07-08	Sax1	D	0	0	59	0	No remarks	No remarks
